Text,Address,Street_Number,Street_Name,Street_Address,City,Zip_Code,State,Country
"Lindau Lighthouse Neuer Lindauer Leuchtturm 1 88131 Lindau","Neuer Lindauer Leuchtturm 1 88131 Lindau","1","Neuer Lindauer Leuchtturm","1 Neuer Lindauer Leuchtturm","Lindau","88131","","Germany"
"Ulm Minster Münsterplatz 21 89073 Ulm","Münsterplatz 21 89073 Ulm","21","Münsterplatz","21 Münsterplatz","Ulm","89073","","Germany"
"Koblenz Theatre Clemensstraße 4 56068 Koblenz","Clemensstraße 4 56068 Koblenz","4","Clemensstraße","4 Clemensstraße","Koblenz","56068","","Germany"
"Staatsgalerie Stuttgart Konrad-Adenauer-Straße 30 70173 Stuttgart","Konrad-Adenauer-Straße 30 70173 Stuttgart","30","Konrad-Adenauer-Straße","30 Konrad-Adenauer-Straße","Stuttgart","70173","","Germany"
"Hamburg Museum Holstenwall 24 20355 Hamburg","Holstenwall 24 20355 Hamburg","24","Holstenwall","24 Holstenwall","Hamburg","20355","","Germany"
"Kiel Maritime Museum Wall 65 24103 Kiel","Wall 65 24103 Kiel","65","Wall","65 Wall","Kiel","24103","","Germany"
"Phantasialand Brühl Berggeiststraße 31-41 50321 Brühl","Berggeiststraße 31-41 50321 Brühl","31-41","Berggeiststraße","31-41 Berggeiststraße","Brühl","50321","","Germany"
"Deutsche Kinemathek Potsdamer Straße 2 10785 Berlin","Potsdamer Straße 2 10785 Berlin","2","Potsdamer Straße","2 Potsdamer Straße","Berlin","10785","","Germany"
"Schwerin Castle Lennéstraße 1 19053 Schwerin","Lennéstraße 1 19053 Schwerin","1","Lennéstraße","1 Lennéstraße","Schwerin","19053","","Germany"
"Darmstadtium Wissenschafts- und Kongresszentrum Schlossgartenstraße 1 64283 Darmstadt","Schlossgartenstraße 1 64283 Darmstadt","1","Schlossgartenstraße","1 Schlossgartenstraße","Darmstadt","64283","","Germany"
"Aachen Cathedral Domhof 1 52062 Aachen","Domhof 1 52062 Aachen","1","Domhof","1 Domhof","Aachen","52062","","Germany"
"Frankfurt Zoo Bernhard-Grzimek-Allee 1 60316 Frankfurt am Main","Bernhard-Grzimek-Allee 1 60316 Frankfurt am Main","1","Bernhard-Grzimek-Allee","1 Bernhard-Grzimek-Allee","Frankfurt am Main","60316","","Germany"
"Regensburg Botanical Garden Universitätsstraße 31 93053 Regensburg","Universitätsstraße 31 93053 Regensburg","31","Universitätsstraße","31 Universitätsstraße","Regensburg","93053","","Germany"
"Saarbrücken Theatre Am Steg 4 66111 Saarbrücken","Am Steg 4 66111 Saarbrücken","4","Am Steg","4 Am Steg","Saarbrücken","66111","","Germany"
"Maritim Museum Bremerhaven H.-H.-Meier-Straße 7 27568 Bremerhaven","H.-H.-Meier-Straße 7 27568 Bremerhaven","7","H.-H.-Meier-Straße","7 H.-H.-Meier-Straße","Bremerhaven","27568","","Germany"
"Schwerin Castle Schlossstraße 16 19053 Schwerin","Schlossstraße 16 19053 Schwerin","16","Schlossstraße","16 Schlossstraße","Schwerin","19053","","Germany"
"Erfurt Cathedral Domplatz 37 99084 Erfurt","Domplatz 37 99084 Erfurt","37","Domplatz","37 Domplatz","Erfurt","99084","","Germany"
"Chemnitz Industrial Museum Zwickauer Straße 119 09112 Chemnitz","Zwickauer Straße 119 09112 Chemnitz","119","Zwickauer Straße","119 Zwickauer Straße","Chemnitz","09112","","Germany"
"Wuppertal Suspension Railway Kluse 1 42103 Wuppertal","Kluse 1 42103 Wuppertal","1","Kluse","1 Kluse","Wuppertal","42103","","Germany"
"Göttingen University Library Papendiek 14 37073 Göttingen","Papendiek 14 37073 Göttingen","14","Papendiek","14 Papendiek","Göttingen","37073","","Germany"
"Main Tower Neue Mainzer Straße 52-58 60311 Frankfurt","Neue Mainzer Straße 52-58 60311 Frankfurt","52-58","Neue Mainzer Straße","52-58 Neue Mainzer Straße","Frankfurt","60311","","Germany"
"Oberhausen Gasometer Arenastraße 11 46047 Oberhausen","Arenastraße 11 46047 Oberhausen","11","Arenastraße","11 Arenastraße","Oberhausen","46047","","Germany"
"Lübeck Maritime Museum An der Untertrave 1 23552 Lübeck","An der Untertrave 1 23552 Lübeck","1","An der Untertrave","1 An der Untertrave","Lübeck","23552","","Germany"
"Frau Dr. Julia Schmidt Hauptstr. 12 10115 Berlin Email: julia.schmidt@beispiel.de","Hauptstr. 12 10115 Berlin","12","Hauptstr.","12 Hauptstr.","Berlin","10115","","Germany"
"Herr Thomas Müller Gartenweg 5 80331 München Tel: 089-1234567","Gartenweg 5 80331 München","5","Gartenweg","5 Gartenweg","München","80331","","Germany"
"Friedrichstraße 19-21, 10969 Berlin, Deutschland", "", "19-21", "Friedrichstraße", "19-21 Friedrichstraße", "Berlin", "10969", "Deutschland"
"Firma ABC GmbH Industriestr. 45 20457 Hamburg Fax: 040-9876543","Industriestr. 45 20457 Hamburg","45","Industriestr.","45 Industriestr.","Hamburg","20457","","Germany"
"Sabine Bauer Beethovenstr. 7 50667 Köln Handy: 0176-12345678","Beethovenstr. 7 50667 Köln","7","Beethovenstr.","7 Beethovenstr.","Köln","50667","","Germany"
"Markus Lehmann Schillerweg 22 72074 Tübingen Email: m.lehmann@web.de","Schillerweg 22 72074 Tübingen","22","Schillerweg","22 Schillerweg","Tübingen","72074","","Germany"
"Katharina Wagner Lindenstr. 30 04109 Leipzig Tel: 0341-9876543","Lindenstr. 30 04109 Leipzig","30","Lindenstr.","30 Lindenstr.","Leipzig","04109","","Germany"
"Johannes Becker Bahnhofstr. 17 99084 Erfurt Email: johannes.becker@provider.de","Bahnhofstr. 17 99084 Erfurt","17","Bahnhofstr.","17 Bahnhofstr.","Erfurt","99084","","Germany"
"Petra Hoffmann Blumenweg 3 40213 Düsseldorf Handy: 0151-98765432","Blumenweg 3 40213 Düsseldorf","3","Blumenweg","3 Blumenweg","Düsseldorf","40213","","Germany"
"Dr. Michael Krüger Sonnenallee 55 12045 Berlin Fax: 030-7654321","Sonnenallee 55 12045 Berlin","55","Sonnenallee","55 Sonnenallee","Berlin","12045","","Germany"
"Lisa Fischer Kastanienweg 10 55116 Mainz Tel: 06131-1234567","Kastanienweg 10 55116 Mainz","10","Kastanienweg","10 Kastanienweg","Mainz","55116","","Germany"
"Anna Schmidt Hauptstr. 15 50667 Köln Email: anna.schmidt@example.com","Hauptstr. 15 50667 Köln","15","Hauptstr.","15 Hauptstr.","Köln","50667","","Germany"
"Dr. Karl Müller Beethovenallee 7 53173 Bonn Tel: 0228-123456","Beethovenallee 7 53173 Bonn","7","Beethovenallee","7 Beethovenallee","Bonn","53173","","Germany"
"Sabine Fischer Am Markt 3 28195 Bremen Email: sabine.f@example.com","Am Markt 3 28195 Bremen","3","Am Markt","3 Am Markt","Bremen","28195","","Germany"
"Katrin Weber Rosenweg 22 01067 Dresden Tel: 0351-9876543","Rosenweg 22 01067 Dresden","22","Rosenweg","22 Rosenweg","Dresden","01067","","Germany"
"Markus Lehmann Lindenstraße 8 65183 Wiesbaden Email: markus.l@example.de","Lindenstraße 8 65183 Wiesbaden","8","Lindenstraße","8 Lindenstraße","Wiesbaden","65183","","Germany"
"Petra Meier Blumenstr. 47 70173 Stuttgart Tel: 0711-334455","Blumenstr. 47 70173 Stuttgart","47","Blumenstr.","47 Blumenstr.","Stuttgart","70173","","Germany"
"Thomas Schneider An der Allee 5 90402 Nürnberg Email: thomas.s@example.com","An der Allee 5 90402 Nürnberg","5","An der Allee","5 An der Allee","Nürnberg","90402","","Germany"
"Julia Neumann Parkstraße 10 80335 München Tel: 089-1234567","Parkstraße 10 80335 München","10","Parkstraße","10 Parkstraße","München","80335","","Germany"
"Michael Becker Talstr. 18 04109 Leipzig Email: michael.b@example.de","Talstr. 18 04109 Leipzig","18","Talstr.","18 Talstr.","Leipzig","04109","","Germany"
"Claudia Hofmann Gartenweg 4 39104 Magdeburg Tel: 0391-678910","Gartenweg 4 39104 Magdeburg","4","Gartenweg","4 Gartenweg","Magdeburg","39104","","Germany"
"Dr. Michael Bauer, Alte Poststr. 15, 80331 München, Tel: 089 12345678","Alte Poststr. 15 80331 München","15","Alte Poststr.","15 Alte Poststr.","München","80331","","Germany"
"Sabine Fischer, Marktgasse 3, 20095 Hamburg, Fax: 040 9876543","Marktgasse 3 20095 Hamburg","3","Marktgasse","3 Marktgasse","Hamburg","20095","","Germany"
"Frau Dr. Claudia Weber, Hauptstr. 120, 50674 Köln, Email: claudia.weber@web.de","Hauptstr. 120 50674 Köln","120","Hauptstr.","120 Hauptstr.","Köln","50674","","Germany"
"Thomas Krüger, Neubauweg 14, 40210 Düsseldorf, Tel.: 0211 445566","Neubauweg 14 40210 Düsseldorf","14","Neubauweg","14 Neubauweg","Düsseldorf","40210","","Germany"
"Petra Neumann, Blumenstr. 28, 70173 Stuttgart, E-Mail: petra.neumann@stuttgartmail.de","Blumenstr. 28 70173 Stuttgart","28","Blumenstr.","28 Blumenstr.","Stuttgart","70173","","Germany"
"Markus Fischer, Lindenallee 9, 34117 Kassel, Mobil: 0151 9876543","Lindenallee 9 34117 Kassel","9","Lindenallee","9 Lindenallee","Kassel","34117","","Germany"
"Prof. Dr. Wolfgang Meier, Wilhelmstr. 44, 37073 Göttingen, Tel: 0551 123456","Wilhelmstr. 44 37073 Göttingen","44","Wilhelmstr.","44 Wilhelmstr.","Göttingen","37073","","Germany"
"Andrea König, Am Stadtpark 5, 18055 Rostock, Fax: 0381 445566","Am Stadtpark 5 18055 Rostock","5","Am Stadtpark","5 Am Stadtpark","Rostock","18055","","Germany"
"Anna Müller Hauptstr. 12 10115 Berlin Email: anna.mueller@example.com","Hauptstr. 12 10115 Berlin","12","Hauptstr.","12 Hauptstr.","Berlin","10115","","Germany"
"Peter Schmidt Bahnhofstr. 25 80331 München Tel: 089-123456","Bahnhofstr. 25 80331 München","25","Bahnhofstr.","25 Bahnhofstr.","München","80331","","Germany"
"Claudia Klein Gartenweg 7 70173 Stuttgart","Gartenweg 7 70173 Stuttgart","7","Gartenweg","7 Gartenweg","Stuttgart","70173","","Germany"
"Sabine Fischer Kirchplatz 3 44137 Dortmund Email: sabine.fischer@domain.de","Kirchplatz 3 44137 Dortmund","3","Kirchplatz","3 Kirchplatz","Dortmund","44137","","Germany"
"Thomas Weber Lindenstr. 22 50667 Köln","Lindenstr. 22 50667 Köln","22","Lindenstr.","22 Lindenstr.","Köln","50667","","Germany"
"Martina Becker Schulstr. 89 90403 Nürnberg","Schulstr. 89 90403 Nürnberg","89","Schulstr.","89 Schulstr.","Nürnberg","90403","","Germany"
"Michael König Marktweg 56 20095 Hamburg","Marktweg 56 20095 Hamburg","56","Marktweg","56 Marktweg","Hamburg","20095","","Germany"
"Renate Hofmann Rosenweg 11 33098 Paderborn","Rosenweg 11 33098 Paderborn","11","Rosenweg","11 Rosenweg","Paderborn","33098","","Germany"
"Stefan Lange Turmstr. 67 34117 Kassel Email: stefan.lange@provider.com","Turmstr. 67 34117 Kassel","67","Turmstr.","67 Turmstr.","Kassel","34117","","Germany"
"Petra Schäfer Blumenstr. 38 45127 Essen","Blumenstr. 38 45127 Essen","38","Blumenstr.","38 Blumenstr.","Essen","45127","","Germany"
"Markus Neumann Ringstr. 2 55116 Mainz","Ringstr. 2 55116 Mainz","2","Ringstr.","2 Ringstr.","Mainz","55116","","Germany"
"Julia Hoffmann Mühlenweg 20 30159 Hannover","Mühlenweg 20 30159 Hannover","20","Mühlenweg","20 Mühlenweg","Hannover","30159","","Germany"
"Frank Wagner Jahnstr. 14 28195 Bremen","Jahnstr. 14 28195 Bremen","14","Jahnstr.","14 Jahnstr.","Bremen","28195","","Germany"
"Monika Richter Brunnenstr. 50 68159 Mannheim","Brunnenstr. 50 68159 Mannheim","50","Brunnenstr.","50 Brunnenstr.","Mannheim","68159","","Germany"
"Christian Wolf Parkallee 33 18055 Rostock","Parkallee 33 18055 Rostock","33","Parkallee","33 Parkallee","Rostock","18055","","Germany"
"Lisa Krüger Bergstr. 9 72070 Tübingen","Bergstr. 9 72070 Tübingen","9","Bergstr.","9 Bergstr.","Tübingen","72070","","Germany"
"Daniel Braun Waldweg 5 94032 Passau","Waldweg 5 94032 Passau","5","Waldweg","5 Waldweg","Passau","94032","","Germany"
"Susanne Weiß Vogelsang 18 37073 Göttingen","Vogelsang 18 37073 Göttingen","18","Vogelsang","18 Vogelsang","Göttingen","37073","","Germany"
"Helmut Schwarz Allee 42 55131 Mainz Email: helmut.schwarz@mail.de","Allee 42 55131 Mainz","42","Allee","42 Allee","Mainz","55131","","Germany"
"Julia Schmidt Hohenstaufenring 55 50674 Köln Email: julia.schmidt@example.com","Hohenstaufenring 55 50674 Köln","55","Hohenstaufenring","55 Hohenstaufenring","Köln","50674","","Germany"
"Max Müller Hauptstraße 12 10115 Berlin Tel: 030-123456","Hauptstraße 12 10115 Berlin","12","Hauptstraße","12 Hauptstraße","Berlin","10115","","Germany"
"Clara Weber Gartenstraße 7 70173 Stuttgart Email: clara.weber@web.de","Gartenstraße 7 70173 Stuttgart","7","Gartenstraße","7 Gartenstraße","Stuttgart","70173","","Germany"
"Felix Bauer Rosenweg 22 90402 Nürnberg Mobil: 0171-987654","Rosenweg 22 90402 Nürnberg","22","Rosenweg","22 Rosenweg","Nürnberg","90402","","Germany"
"Anna Fischer Beethovenstraße 9a 80333 München Email: anna.fischer@fmail.com","Beethovenstraße 9a 80333 München","9a","Beethovenstraße","9a Beethovenstraße","München","80333","","Germany"
"Lukas Hoffmann Lindenallee 45 41061 Mönchengladbach Tel: 02161-654321","Lindenallee 45 41061 Mönchengladbach","45","Lindenallee","45 Lindenallee","Mönchengladbach","41061","","Germany"
"Sophia Wagner Sonnenstraße 5 04103 Leipzig Email: sophia.wagner@leipzigmail.de","Sonnenstraße 5 04103 Leipzig","5","Sonnenstraße","5 Sonnenstraße","Leipzig","04103","","Germany"
"Jonas Becker Birkenweg 33 28195 Bremen Mobil: 0151-123987","Birkenweg 33 28195 Bremen","33","Birkenweg","33 Birkenweg","Bremen","28195","","Germany"
"Marie Krüger Mühlenstraße 18 20095 Hamburg Email: marie.krueger@hamburgmail.com","Mühlenstraße 18 20095 Hamburg","18","Mühlenstraße","18 Mühlenstraße","Hamburg","20095","","Germany"
"Paul Neumann Kaiserstraße 2 55116 Mainz Tel: 06131-987321","Kaiserstraße 2 55116 Mainz","2","Kaiserstraße","2 Kaiserstraße","Mainz","55116","","Germany"
"Anna Schmidt Hauptstraße 45 10115 Berlin Tel: 030 1234567","Hauptstraße 45 10115 Berlin","45","Hauptstraße","45 Hauptstraße","Berlin","10115","","Germany"
"Peter Müller Marktweg 22 50667 Köln Email: pmueller@example.com","Marktweg 22 50667 Köln","22","Marktweg","22 Marktweg","Köln","50667","","Germany"
"Sabine Fischer Blumenweg 10 80331 München Phone: +49 89 987654","Blumenweg 10 80331 München","10","Blumenweg","10 Blumenweg","München","80331","","Germany"
"Markus Lehmann Kirchstraße 5 20095 Hamburg Handy: 0171 2345678","Kirchstraße 5 20095 Hamburg","5","Kirchstraße","5 Kirchstraße","Hamburg","20095","","Germany"
"Karolina Weiß Gartenstraße 78 70173 Stuttgart Email: kweiss@provider.de","Gartenstraße 78 70173 Stuttgart","78","Gartenstraße","78 Gartenstraße","Stuttgart","70173","","Germany"
"Theresa Koch Sonnenallee 12 10245 Berlin Email: theresa.koch@mail.de","Sonnenallee 12 10245 Berlin","12","Sonnenallee","12 Sonnenallee","Berlin","10245","","Germany"
"Fabian Schwarz Bahnhofstraße 25 90402 Nürnberg Tel: 0911 334455","Bahnhofstraße 25 90402 Nürnberg","25","Bahnhofstraße","25 Bahnhofstraße","Nürnberg","90402","","Germany"
"Inge Bauer Am Kirchplatz 7 99084 Erfurt Phone: 0361 123456","Am Kirchplatz 7 99084 Erfurt","7","Am Kirchplatz","7 Am Kirchplatz","Erfurt","99084","","Germany"
"Michael Braun Berliner Allee 56 40212 Düsseldorf Email: mbraun@webmail.de","Berliner Allee 56 40212 Düsseldorf","56","Berliner Allee","56 Berliner Allee","Düsseldorf","40212","","Germany"
"Anna Schmitt Hauptstr. 12 10115 Berlin Tel: 030-1234567","Hauptstr. 12 10115 Berlin","12","Hauptstr.","12 Hauptstr.","Berlin","10115","","Germany"
"Johannes Becker Am Kirchplatz 22 80331 München Mobil: +49 171 2345678","Am Kirchplatz 22 80331 München","22","Am Kirchplatz","22 Am Kirchplatz","München","80331","","Germany"
"Kirchgasse 3-5, 65185 Wiesbaden, Deutschland", "", "3-5", "Kirchgasse", "3-5 Kirchgasse", "Wiesbaden", "65185", "Deutschland"
"Clara Müller Rosenweg 5 53111 Bonn Email: clara.mueller@web.de","Rosenweg 5 53111 Bonn","5","Rosenweg","5 Rosenweg","Bonn","53111","","Germany"
"Felix Schneider Bahnhofstr. 47 50667 Köln Tel: 0221-9876543","Bahnhofstr. 47 50667 Köln","47","Bahnhofstr.","47 Bahnhofstr.","Köln","50667","","Germany"
"Petra Fischer Gartenstr. 18 90403 Nürnberg Email: pfischer@t-online.de","Gartenstr. 18 90403 Nürnberg","18","Gartenstr.","18 Gartenstr.","Nürnberg","90403","","Germany"
"Laura Wolf Wilhelmstr. 33 70173 Stuttgart Mobil: +49 172 3456789","Wilhelmstr. 33 70173 Stuttgart","33","Wilhelmstr.","33 Wilhelmstr.","Stuttgart","70173","","Germany"
"Maximilian Weber Friedrichstr. 11 28195 Bremen Tel: 0421-1122334","Friedrichstr. 11 28195 Bremen","11","Friedrichstr.","11 Friedrichstr.","Bremen","28195","","Germany"
"Erika Bauer Lindenweg 9 66111 Saarbrücken Email: ebauer@mail.de","Lindenweg 9 66111 Saarbrücken","9","Lindenweg","9 Lindenweg","Saarbrücken","66111","","Germany"
"Tim Brandt Nordstr. 24 39104 Magdeburg Mobil: +49 173 4567890","Nordstr. 24 39104 Magdeburg","24","Nordstr.","24 Nordstr.","Magdeburg","39104","","Germany"
"Katrin Hoffmann Marktgasse 3 24103 Kiel Tel: 0431-9988776","Marktgasse 3 24103 Kiel","3","Marktgasse","3 Marktgasse","Kiel","24103","","Germany"
"Frau Dr. Anna Müller Bahnhofstr. 12 80335 München Email: anna.mueller@beispiel.de","Bahnhofstr. 12 80335 München","12","Bahnhofstr.","12 Bahnhofstr.","München","80335","","Germany"
"Herr Thomas Schmidt Lindenweg 45 70327 Stuttgart Telefon: 0711 1234567","Lindenweg 45 70327 Stuttgart","45","Lindenweg","45 Lindenweg","Stuttgart","70327","","Germany"
"Petra Klein Wilhelmstr. 29 10117 Berlin Handy: 0176 9876543","Wilhelmstr. 29 10117 Berlin","29","Wilhelmstr.","29 Wilhelmstr.","Berlin","10117","","Germany"
"Firma ABC GmbH Hauptstr. 5 70173 Stuttgart Email: info@abcgmbh.de","Hauptstr. 5 70173 Stuttgart","5","Hauptstr.","5 Hauptstr.","Stuttgart","70173","","Germany"
"Max Mustermann Gartenweg 78 50667 Köln Telefon: 0221 123456","Gartenweg 78 50667 Köln","78","Gartenweg","78 Gartenweg","Köln","50667","","Germany"
"Sabine Fischer Blumenstr. 16 90402 Nürnberg Email: sabine.fischer@web.de","Blumenstr. 16 90402 Nürnberg","16","Blumenstr.","16 Blumenstr.","Nürnberg","90402","","Germany"
"Dr. Michael Braun Kirchplatz 34 01067 Dresden Telefon: 0351 123456","Kirchplatz 34 01067 Dresden","34","Kirchplatz","34 Kirchplatz","Dresden","01067","","Germany"
"Eva Schneider Schillerstr. 2 86150 Augsburg Email: eva.schneider@gmail.com","Schillerstr. 2 86150 Augsburg","2","Schillerstr.","2 Schillerstr.","Augsburg","86150","","Germany"
"Herr Johannes Becker Am Hang 23 30159 Hannover Telefon: 0511 123456","Am Hang 23 30159 Hannover","23","Am Hang","23 Am Hang","Hannover","30159","","Germany"
"Frau Claudia Wagner Breite Str. 99 04109 Leipzig Email: claudia.wagner@t-online.de","Breite Str. 99 04109 Leipzig","99","Breite Str.","99 Breite Str.","Leipzig","04109","","Germany"
"Johannes Becker Gartenweg 7 04109 Leipzig Telefon: 0151-2345678","Gartenweg 7 04109 Leipzig","7","Gartenweg","7 Gartenweg","Leipzig","04109","","Germany"
"Laura Fischer Blumenstr. 12 80331 München Email: laura.fischer@web.de","Blumenstr. 12 80331 München","12","Blumenstr.","12 Blumenstr.","München","80331","","Germany"
"Michael Weber Lindenallee 3 50667 Köln Tel.: 0221-123456","Lindenallee 3 50667 Köln","3","Lindenallee","3 Lindenallee","Köln","50667","","Germany"
"Sabine Müller Hauptstr. 22 20095 Hamburg Mobil: 0172-987654","Hauptstr. 22 20095 Hamburg","22","Hauptstr.","22 Hauptstr.","Hamburg","20095","","Germany"
"Thomas Schneider Schulstr. 8 70173 Stuttgart E-Mail: thomas.schneider@gmail.com","Schulstr. 8 70173 Stuttgart","8","Schulstr.","8 Schulstr.","Stuttgart","70173","","Germany"
"Petra Hofmann Bahnhofstr. 5 80333 München Kontakt: petra.hofmann@t-online.de","Bahnhofstr. 5 80333 München","5","Bahnhofstr.","5 Bahnhofstr.","München","80333","","Germany"
"Daniel Neumann Marktgasse 10 55116 Mainz Telefon: 06131-789012","Marktgasse 10 55116 Mainz","10","Marktgasse","10 Marktgasse","Mainz","55116","","Germany"
"Katharina Wagner Friedrichstr. 4 10117 Berlin Email: katharina.wagner@arcor.de","Friedrichstr. 4 10117 Berlin","4","Friedrichstr.","4 Friedrichstr.","Berlin","10117","","Germany"
"Stefan Braun Rosenweg 6 50678 Köln Mobil: 0173-123456","Rosenweg 6 50678 Köln","6","Rosenweg","6 Rosenweg","Köln","50678","","Germany"
"Julia Hoffmann Am Stadtpark 11 04107 Leipzig E-Mail: julia.hoffmann@mail.de","Am Stadtpark 11 04107 Leipzig","11","Am Stadtpark","11 Am Stadtpark","Leipzig","04107","","Germany"
"Markus Bauer Kirchplatz 9 65185 Wiesbaden Telefon: 0611-345678","Kirchplatz 9 65185 Wiesbaden","9","Kirchplatz","9 Kirchplatz","Wiesbaden","65185","","Germany"
"Susanne König Wilhelmstr. 17 60311 Frankfurt am Main Kontakt: susanne.koenig@yahoo.de","Wilhelmstr. 17 60311 Frankfurt am Main","17","Wilhelmstr.","17 Wilhelmstr.","Frankfurt am Main","60311","","Germany"
"Christian Richter Schlossallee 2 90402 Nürnberg Tel.: 0911-654321","Schlossallee 2 90402 Nürnberg","2","Schlossallee","2 Schlossallee","Nürnberg","90402","","Germany"
"Monika Lehmann Dorfstr. 14 40210 Düsseldorf E-Mail: monika.lehmann@hotmail.de","Dorfstr. 14 40210 Düsseldorf","14","Dorfstr.","14 Dorfstr.","Düsseldorf","40210","","Germany"
"Johannes Müller Hauptstr. 34 80331 München Telefon: 089 123456","Hauptstr. 34 80331 München","34","Hauptstr.","34 Hauptstr.","München","80331","","Germany"
"Frau Susanne Fischer Am Platz 7 50667 Köln Tel: 0221 987654","Am Platz 7 50667 Köln","7","Am Platz","7 Am Platz","Köln","50667","","Germany"
"Dr. Peter Weber Kirchenallee 45 20099 Hamburg Email: p.weber@hamburgmail.de","Kirchenallee 45 20099 Hamburg","45","Kirchenallee","45 Kirchenallee","Hamburg","20099","","Germany"
"Michael Wagner Bahnhofstr. 23 70173 Stuttgart Mobil: 0176 12345678","Bahnhofstr. 23 70173 Stuttgart","23","Bahnhofstr.","23 Bahnhofstr.","Stuttgart","70173","","Germany"
"Claudia Neumann Rosenweg 9 30159 Hannover Email: claudia.neumann@mail.de","Rosenweg 9 30159 Hannover","9","Rosenweg","9 Rosenweg","Hannover","30159","","Germany"
"Hauptstraße 45, 69117 Heidelberg","","45","Hauptstraße","45 Hauptstraße","Heidelberg","69117","Baden-Württemberg",""
"Thomas Becker Lindenstr. 6 04109 Leipzig Telefon: 0341 7654321","Lindenstr. 6 04109 Leipzig","6","Lindenstr.","6 Lindenstr.","Leipzig","04109","","Germany"
"Daniela Schubert Marktstr. 2 55116 Mainz Tel: 06131 12345","Marktstr. 2 55116 Mainz","2","Marktstr.","2 Marktstr.","Mainz","55116","","Germany"
"Sebastian König Birkenweg 18 90402 Nürnberg Mobil: 0151 98765432","Birkenweg 18 90402 Nürnberg","18","Birkenweg","18 Birkenweg","Nürnberg","90402","","Germany"
"Christina Hoffmann Heinrich-Hertz-Str. 15 68165 Mannheim Email: christina.hoffmann@mannheim.de","Heinrich-Hertz-Str. 15 68165 Mannheim","15","Heinrich-Hertz-Str.","15 Heinrich-Hertz-Str.","Mannheim","68165","","Germany"
"Frank Richter Tulpenweg 11 28215 Bremen Tel: 0421 876543","Tulpenweg 11 28215 Bremen","11","Tulpenweg","11 Tulpenweg","Bremen","28215","","Germany"
"Petra Braun Schillerstr. 8 72070 Tübingen Telefon: 07071 123456","Schillerstr. 8 72070 Tübingen","8","Schillerstr.","8 Schillerstr.","Tübingen","72070","","Germany"
"Markus Keller Beethovenstr. 22 99423 Weimar Mobil: 0172 3456789","Beethovenstr. 22 99423 Weimar","22","Beethovenstr.","22 Beethovenstr.","Weimar","99423","","Germany"
"Eva Schneider Gartenstr. 5 93047 Regensburg Email: eva.schneider@regensburg.de","Gartenstr. 5 93047 Regensburg","5","Gartenstr.","5 Gartenstr.","Regensburg","93047","","Germany"
"Julian Hartmann Bahnhofplatz 1 87435 Kempten Tel: 0831 123456","Bahnhofplatz 1 87435 Kempten","1","Bahnhofplatz","1 Bahnhofplatz","Kempten","87435","","Germany"
"Peter Müller Sonnenallee 123 12045 Berlin Tel: 030-12345678","Sonnenallee 123 12045 Berlin","123","Sonnenallee","123 Sonnenallee","Berlin","12045","","Germany"
"Sabine Wagner Marktstr. 7 20095 Hamburg Email: sabine.wagner@web.de","Marktstr. 7 20095 Hamburg","7","Marktstr.","7 Marktstr.","Hamburg","20095","","Germany"
"Christine Hoffmann Gartenstr. 22 50667 Köln Email: christine.hoffmann@googlemail.com","Gartenstr. 22 50667 Köln","22","Gartenstr.","22 Gartenstr.","Köln","50667","","Germany"
"Michael Fischer Bahnhofstr. 12 70173 Stuttgart Tel: 0711-123456","Bahnhofstr. 12 70173 Stuttgart","12","Bahnhofstr.","12 Bahnhofstr.","Stuttgart","70173","","Germany"
"Residenzstraße 12-14, 80333 München, Germany", "", "12-14", "Residenzstraße", "12-14 Residenzstraße", "München", "80333", "Germany"
"Claudia Richter Lindenallee 30 04109 Leipzig Email: claudia.richter@outlook.de","Lindenallee 30 04109 Leipzig","30","Lindenallee","30 Lindenallee","Leipzig","04109","","Germany"
"Prinzregentenstraße 14-16, 80538 München, Deutschland", "", "14-16", "Prinzregentenstraße", "14-16 Prinzregentenstraße", "München", "80538", "Deutschland"
"Thomas Weber Goethestr. 5 60313 Frankfurt am Main Tel: 069-9876543","Goethestr. 5 60313 Frankfurt am Main","5","Goethestr.","5 Goethestr.","Frankfurt am Main","60313","","Germany"
"Julia Braun Bahnhofstr. 28 28195 Bremen Email: julia.braun@t-online.de","Bahnhofstr. 28 28195 Bremen","28","Bahnhofstr.","28 Bahnhofstr.","Bremen","28195","","Germany"
"Stefan Neumann Schillerstr. 9 90402 Nürnberg Tel: 0911-123456","Schillerstr. 9 90402 Nürnberg","9","Schillerstr.","9 Schillerstr.","Nürnberg","90402","","Germany"
"Clara Müller Beethovenstraße 12 80336 München Email: clara.mueller@example.com","Beethovenstraße 12 80336 München","12","Beethovenstraße","12 Beethovenstraße","München","80336","","Germany"
"Johann Schmidt Berliner Platz 5 10178 Berlin Email: j.schmidt@beispiel.de","Berliner Platz 5 10178 Berlin","5","Berliner Platz","5 Berliner Platz","Berlin","10178","","Germany"
"Anna Fischer Hauptstraße 22 50667 Köln Email: anna.fischer@web.de","Hauptstraße 22 50667 Köln","22","Hauptstraße","22 Hauptstraße","Köln","50667","","Germany"
